generation,min,max,mean,stdev
101,1316.9375911859279,1396.2254735611662,1381.4063769456452,12.806480776779978
102,1316.7262653239798,1393.5700707923136,1378.89717047406,12.92459450441011
103,1316.7262653239798,1391.6380673428798,1376.816325216277,12.79787909464954
104,1310.3376227406673,1389.1840681884262,1374.6696998010098,12.601972955683193
105,1300.5493914639417,1386.6653857029567,1372.21130520524,12.779490979418544
106,1300.5493914639417,1384.1596605429106,1369.675742798343,12.73062630567436
107,1300.5493914639417,1382.039039225174,1367.2065953633612,12.657841565333861
108,1300.5493914639417,1379.6340244047847,1364.7976521531787,12.484412911285569
109,1300.5493914639417,1377.3089247056676,1362.9139096259466,12.21293684005538
110,1300.5493914639417,1374.7231946794204,1360.3149537991208,12.431957528747192
111,1300.5493914639417,1372.9112826320884,1358.1418424871913,12.769244252618313
112,1283.7351339750949,1370.6254127464895,1355.7256001549265,13.021183937516295
113,1279.7743182488662,1368.160555091421,1352.9561863926722,13.490263014467288
114,1279.7743182488662,1365.7348474245737,1350.4489173372137,13.920317820953159
115,1279.3911647978928,1363.584677883091,1347.570254013648,14.627680151610734
116,1274.5245556042967,1360.9219574600486,1344.0019450506777,15.53985888756644
117,1274.5245556042967,1357.5508823527744,1339.5649784870486,16.297893858658217
118,1267.3731851149714,1353.5001152685427,1334.5999524065198,16.431397447832655
119,1267.3731851149714,1349.4827953256415,1330.2098634197148,15.982003790012822
120,1267.3731851149714,1344.76169824962,1324.9873940487646,15.590633192277867
121,1267.3731851149714,1339.202391841091,1319.9712549164706,14.861655959723409
122,1267.3731851149714,1332.8615826716666,1314.4127600058885,14.121802939097034
123,1267.3731851149714,1327.36576884489,1309.7903416652193,13.33095262266776
124,1266.425461652471,1322.1858415280146,1305.0879528962823,12.274356388139863
125,1266.425461652471,1315.863343228948,1300.2970115306155,11.094110482974438
126,1257.650611033089,1309.707536893374,1295.263435657741,9.891054366322562
127,1257.650611033089,1303.2685675660882,1291.0110970644582,8.582613226197147
128,1256.7899576420277,1298.431413863203,1287.3403852683705,7.638070424273631
129,1254.7712698491016,1294.0235494001558,1284.389375507447,6.8992810871653845
130,1254.7712698491016,1290.4852197645187,1281.9848932711168,6.342624479935397
131,1254.7712698491016,1287.9746499804999,1280.0238365753921,5.866283228276582
132,1254.7712698491016,1285.7200096628542,1278.2870413011415,5.427508104363191
133,1254.7712698491016,1283.3288122263996,1276.5332646488919,5.065488513737342
134,1245.73565503175,1281.4092746995725,1275.167047339638,5.05201172264836
135,1241.9374859539673,1279.854661946679,1273.6358523142744,5.219533636691414
136,1241.9374859539673,1278.2351288291395,1272.1221134189443,5.308575211543225
137,1241.4877608782385,1276.9769934330866,1270.8205622572996,5.5194172988457675
138,1235.193474464439,1275.6152627731685,1269.4289548866393,5.581483184688364
139,1235.193474464439,1274.3079317800891,1268.2605963239334,5.6576053165528615
140,1200.307769175501,1272.8707893342964,1266.8923229499862,6.258141869392476
141,1200.307769175501,1271.7459555615683,1265.5978034335478,6.61793105270951
142,1200.307769175501,1270.5000866209612,1264.1913888187148,7.2717332858869375
143,1200.307769175501,1269.4653468226893,1262.4600217196987,8.014946739566057
144,1200.307769175501,1268.4472995149245,1260.970516366075,8.385985068857872
